"id","city_id","code","name","cname","lower_name","code_full"
"1142","599","21",,"南城县",,"CHN036010021"
"1143","599","22",,"黎川县",,"CHN036010022"
"1144","599","23",,"南丰县",,"CHN036010023"
"1145","599","24",,"崇仁县",,"CHN036010024"
"1146","599","25",,"乐安县",,"CHN036010025"
"1147","599","26",,"宜黄县",,"CHN036010026"
"1148","599","27",,"金溪县",,"CHN036010027"
"1149","599","28",,"资溪县",,"CHN036010028"
"1150","599","29",,"东乡县",,"CHN036010029"
"1151","599","30",,"广昌县",,"CHN036010030"
"1152","600","2",,"信州区",,"CHN036011002"
"1153","600","21",,"上饶县",,"CHN036011021"
"1154","600","22",,"广丰县",,"CHN036011022"
"1155","600","23",,"玉山县",,"CHN036011023"
"1156","600","24",,"铅山县",,"CHN036011024"
"1157","600","25",,"横峰县",,"CHN036011025"
"1158","600","26",,"弋阳县",,"CHN036011026"
"1159","600","27",,"余干县",,"CHN036011027"
"1160","600","28",,"鄱阳县",,"CHN036011028"
"1161","600","29",,"万年县",,"CHN036011029"
"1162","600","30",,"婺源县",,"CHN036011030"
"1163","600","81",,"德兴市",,"CHN036011081"
"1164","601","2",,"历下区",,"CHN037001002"
"1165","601","3",,"市中区",,"CHN037001003"
"1166","601","4",,"槐荫区",,"CHN037001004"
"1167","601","5",,"天桥区",,"CHN037001005"
"1168","601","12",,"历城区",,"CHN037001012"
"1169","601","13",,"长清区",,"CHN037001013"
"1170","601","24",,"平阴县",,"CHN037001024"
"1171","601","25",,"济阳县",,"CHN037001025"
"1172","601","26",,"商河县",,"CHN037001026"
"1173","601","81",,"章丘市",,"CHN037001081"
"1174","602","2",,"市南区",,"CHN037002002"
"1175","602","3",,"市北区",,"CHN037002003"
"1176","602","5",,"四方区",,"CHN037002005"
"1177","602","11",,"黄岛区",,"CHN037002011"
"1178","602","12",,"崂山区",,"CHN037002012"
"1179","602","13",,"李沧区",,"CHN037002013"
"1180","602","14",,"城阳区",,"CHN037002014"
"1181","602","81",,"胶州市",,"CHN037002081"
"1182","602","82",,"即墨市",,"CHN037002082"
"1183","602","83",,"平度市",,"CHN037002083"
"1184","602","84",,"胶南市",,"CHN037002084"
"1185","602","85",,"莱西市",,"CHN037002085"
"1186","603","2",,"淄川区",,"CHN037003002"
"1187","603","3",,"张店区",,"CHN037003003"
"1188","603","4",,"博山区",,"CHN037003004"
"1189","603","5",,"临淄区",,"CHN037003005"
"1190","603","6",,"周村区",,"CHN037003006"
"1191","603","21",,"桓台县",,"CHN037003021"
"1192","603","22",,"高青县",,"CHN037003022"
"1193","603","23",,"沂源县",,"CHN037003023"
"1194","604","2",,"市中区",,"CHN037004002"
"1195","604","3",,"薛城区",,"CHN037004003"
"1196","604","4",,"峄城区",,"CHN037004004"
"1197","604","5",,"台儿庄区",,"CHN037004005"
"1198","604","6",,"山亭区",,"CHN037004006"
"1199","604","81",,"滕州市",,"CHN037004081"
"1200","605","2",,"东营区",,"CHN037005002"
"1201","605","3",,"河口区",,"CHN037005003"
"1202","605","21",,"垦利县",,"CHN037005021"
"1203","605","22",,"利津县",,"CHN037005022"
"1204","605","23",,"广饶县",,"CHN037005023"
"1205","606","2",,"芝罘区",,"CHN037006002"
"1206","606","11",,"福山区",,"CHN037006011"
"1207","606","12",,"牟平区",,"CHN037006012"
"1208","606","13",,"莱山区",,"CHN037006013"
"1209","606","34",,"长岛县",,"CHN037006034"
"1210","606","81",,"龙口市",,"CHN037006081"
"1211","606","82",,"莱阳市",,"CHN037006082"
"1212","606","83",,"莱州市",,"CHN037006083"
"1213","606","84",,"蓬莱市",,"CHN037006084"
"1214","606","85",,"招远市",,"CHN037006085"
"1215","606","86",,"栖霞市",,"CHN037006086"
"1216","606","87",,"海阳市",,"CHN037006087"
"1217","607","2",,"潍城区",,"CHN037007002"
"1218","607","3",,"寒亭区",,"CHN037007003"
"1219","607","4",,"坊子区",,"CHN037007004"
"1220","607","5",,"奎文区",,"CHN037007005"
"1221","607","24",,"临朐县",,"CHN037007024"
"1222","607","25",,"昌乐县",,"CHN037007025"
"1223","607","81",,"青州市",,"CHN037007081"
"1224","607","82",,"诸城市",,"CHN037007082"
"1225","607","83",,"寿光市",,"CHN037007083"
"1226","607","84",,"安丘市",,"CHN037007084"
"1227","607","85",,"高密市",,"CHN037007085"
"1228","607","86",,"昌邑市",,"CHN037007086"
"1229","608","2",,"市中区",,"CHN037008002"
"1230","608","11",,"任城区",,"CHN037008011"
"1231","608","26",,"微山县",,"CHN037008026"
"1232","608","27",,"鱼台县",,"CHN037008027"
"1233","608","28",,"金乡县",,"CHN037008028"
"1234","608","29",,"嘉祥县",,"CHN037008029"
"1235","608","30",,"汶上县",,"CHN037008030"
"1236","608","31",,"泗水县",,"CHN037008031"
"1237","608","32",,"梁山县",,"CHN037008032"
"1238","608","81",,"曲阜市",,"CHN037008081"
"1239","608","82",,"兖州市",,"CHN037008082"
"1240","608","83",,"邹城市",,"CHN037008083"
"1241","609","2",,"泰山区",,"CHN037009002"
"1242","609","11",,"岱岳区",,"CHN037009011"
"1243","609","21",,"宁阳县",,"CHN037009021"
"1244","609","23",,"东平县",,"CHN037009023"
"1245","609","82",,"新泰市",,"CHN037009082"
"1246","609","83",,"肥城市",,"CHN037009083"
"1247","610","2",,"环翠区",,"CHN037010002"
"1248","610","81",,"文登市",,"CHN037010081"
"1249","610","82",,"荣成市",,"CHN037010082"
"1250","610","83",,"乳山市",,"CHN037010083"
"1251","611","2",,"东港区",,"CHN037011002"
"1252","611","3",,"岚山区",,"CHN037011003"
"1253","611","21",,"五莲县",,"CHN037011021"
"1254","611","22",,"莒　县",,"CHN037011022"
"1255","612","2",,"莱城区",,"CHN037012002"
"1256","612","3",,"钢城区",,"CHN037012003"
"1257","613","2",,"兰山区",,"CHN037013002"
"1258","613","11",,"罗庄区",,"CHN037013011"
"1259","613","12",,"河东区",,"CHN037013012"
"1260","613","21",,"沂南县",,"CHN037013021"
"1261","613","22",,"郯城县",,"CHN037013022"
"1262","613","23",,"沂水县",,"CHN037013023"
"1263","613","24",,"苍山县",,"CHN037013024"
"1264","613","25",,"费　县",,"CHN037013025"
"1265","613","26",,"平邑县",,"CHN037013026"
"1266","613","27",,"莒南县",,"CHN037013027"
"1267","613","28",,"蒙阴县",,"CHN037013028"
"1268","613","29",,"临沭县",,"CHN037013029"
"1269","614","2",,"德城区",,"CHN037014002"
"1270","614","21",,"陵　县",,"CHN037014021"
"1271","614","22",,"宁津县",,"CHN037014022"
"1272","614","23",,"庆云县",,"CHN037014023"
"1273","614","24",,"临邑县",,"CHN037014024"
"1274","614","25",,"齐河县",,"CHN037014025"
"1275","614","26",,"平原县",,"CHN037014026"
"1276","614","27",,"夏津县",,"CHN037014027"
"1277","614","28",,"武城县",,"CHN037014028"
"1278","614","81",,"乐陵市",,"CHN037014081"
"1279","614","82",,"禹城市",,"CHN037014082"
"1280","615","2",,"东昌府区",,"CHN037015002"
"1281","615","21",,"阳谷县",,"CHN037015021"
"1282","615","22",,"莘　县",,"CHN037015022"
"1283","615","23",,"茌平县",,"CHN037015023"
"1284","615","24",,"东阿县",,"CHN037015024"
"1285","615","25",,"冠　县",,"CHN037015025"
"1286","615","26",,"高唐县",,"CHN037015026"
"1287","615","81",,"临清市",,"CHN037015081"
"1288","616","2",,"滨城区",,"CHN037016002"
"1289","616","21",,"惠民县",,"CHN037016021"
"1290","616","22",,"阳信县",,"CHN037016022"
"1291","616","23",,"无棣县",,"CHN037016023"
"1292","616","24",,"沾化县",,"CHN037016024"
"1293","616","25",,"博兴县",,"CHN037016025"
"1294","616","26",,"邹平县",,"CHN037016026"
"1295","617","2",,"牡丹区",,"CHN037017002"
"1296","617","21",,"曹　县",,"CHN037017021"
"1297","617","22",,"单　县",,"CHN037017022"
"1298","617","23",,"成武县",,"CHN037017023"
"1299","617","24",,"巨野县",,"CHN037017024"
"1300","617","25",,"郓城县",,"CHN037017025"
"1301","617","26",,"鄄城县",,"CHN037017026"
"1302","617","27",,"定陶县",,"CHN037017027"
"1303","617","28",,"东明县",,"CHN037017028"
"1304","618","2",,"中原区",,"CHN041001002"
"1305","618","3",,"二七区",,"CHN041001003"
"1306","618","4",,"管城回族区",,"CHN041001004"
"1307","618","5",,"金水区",,"CHN041001005"
"1308","618","6",,"上街区",,"CHN041001006"
"1309","618","8",,"惠济区",,"CHN041001008"
"1310","618","22",,"中牟县",,"CHN041001022"
"1311","618","81",,"巩义市",,"CHN041001081"
"1312","618","82",,"荥阳市",,"CHN041001082"
"1313","618","83",,"新密市",,"CHN041001083"
"1314","618","84",,"新郑市",,"CHN041001084"
"1315","618","85",,"登封市",,"CHN041001085"
"1316","619","2",,"龙亭区",,"CHN041002002"
"1317","619","3",,"顺河回族区",,"CHN041002003"
"1318","619","4",,"鼓楼区",,"CHN041002004"
"1319","619","5",,"禹王台区",,"CHN041002005"
"1320","619","11",,"金明区",,"CHN041002011"
"1321","619","21",,"杞　县",,"CHN041002021"
"1322","619","22",,"通许县",,"CHN041002022"
"1323","619","23",,"尉氏县",,"CHN041002023"
"1324","619","24",,"开封县",,"CHN041002024"
"1325","619","25",,"兰考县",,"CHN041002025"
"1326","620","2",,"老城区",,"CHN041003002"
"1327","620","3",,"西工区",,"CHN041003003"
"1328","620","4",,"瀍河回族区",,"CHN041003004"
"1329","620","5",,"涧西区",,"CHN041003005"
"1330","620","6",,"吉利区",,"CHN041003006"
"1331","620","11",,"洛龙区",,"CHN041003011"
"1332","620","22",,"孟津县",,"CHN041003022"
"1333","620","23",,"新安县",,"CHN041003023"
"1334","620","24",,"栾川县",,"CHN041003024"
"1335","620","25",,"嵩　县",,"CHN041003025"
"1336","620","26",,"汝阳县",,"CHN041003026"
"1337","620","27",,"宜阳县",,"CHN041003027"
"1338","620","28",,"洛宁县",,"CHN041003028"
"1339","620","29",,"伊川县",,"CHN041003029"
"1340","620","81",,"偃师市",,"CHN041003081"
"1341","621","2",,"新华区",,"CHN041004002"
"1342","621","3",,"卫东区",,"CHN041004003"
"1343","621","4",,"石龙区",,"CHN041004004"
"1344","621","11",,"湛河区",,"CHN041004011"
"1345","621","21",,"宝丰县",,"CHN041004021"
"1346","621","22",,"叶　县",,"CHN041004022"
"1347","621","23",,"鲁山县",,"CHN041004023"
"1348","621","25",,"郏　县",,"CHN041004025"
"1349","621","81",,"舞钢市",,"CHN041004081"
"1350","621","82",,"汝州市",,"CHN041004082"
"1351","622","2",,"文峰区",,"CHN041005002"
"1352","622","3",,"北关区",,"CHN041005003"
"1353","622","5",,"殷都区",,"CHN041005005"
"1354","622","6",,"龙安区",,"CHN041005006"
"1355","622","22",,"安阳县",,"CHN041005022"
"1356","622","23",,"汤阴县",,"CHN041005023"
"1357","622","26",,"滑　县",,"CHN041005026"
"1358","622","27",,"内黄县",,"CHN041005027"
"1359","622","81",,"林州市",,"CHN041005081"
"1360","623","2",,"鹤山区",,"CHN041006002"
"1361","623","3",,"山城区",,"CHN041006003"
"1362","623","11",,"淇滨区",,"CHN041006011"
"1363","623","21",,"浚　县",,"CHN041006021"
"1364","623","22",,"淇　县",,"CHN041006022"
"1365","624","2",,"红旗区",,"CHN041007002"
"1366","624","3",,"卫滨区",,"CHN041007003"
"1367","624","4",,"凤泉区",,"CHN041007004"
"1368","624","11",,"牧野区",,"CHN041007011"
"1369","624","21",,"新乡县",,"CHN041007021"
"1370","624","24",,"获嘉县",,"CHN041007024"
"1371","624","25",,"原阳县",,"CHN041007025"
"1372","624","26",,"延津县",,"CHN041007026"
"1373","624","27",,"封丘县",,"CHN041007027"
"1374","624","28",,"长垣县",,"CHN041007028"
"1375","624","81",,"卫辉市",,"CHN041007081"
"1376","624","82",,"辉县市",,"CHN041007082"
"1377","625","2",,"解放区",,"CHN041008002"
"1378","625","3",,"中站区",,"CHN041008003"
"1379","625","4",,"马村区",,"CHN041008004"
"1380","625","11",,"山阳区",,"CHN041008011"
"1381","625","21",,"修武县",,"CHN041008021"
"1382","625","22",,"博爱县",,"CHN041008022"
"1383","625","23",,"武陟县",,"CHN041008023"
"1384","625","25",,"温　县",,"CHN041008025"
"1385","625","82",,"沁阳市",,"CHN041008082"
"1386","625","83",,"孟州市",,"CHN041008083"
"1387","626","2",,"华龙区",,"CHN041009002"
"1388","626","22",,"清丰县",,"CHN041009022"
"1389","626","23",,"南乐县",,"CHN041009023"
"1390","626","26",,"范　县",,"CHN041009026"
"1391","626","27",,"台前县",,"CHN041009027"
"1392","626","28",,"濮阳县",,"CHN041009028"
"1393","627","2",,"魏都区",,"CHN041010002"
"1394","627","23",,"许昌县",,"CHN041010023"
"1395","627","24",,"鄢陵县",,"CHN041010024"
"1396","627","25",,"襄城县",,"CHN041010025"
"1397","627","81",,"禹州市",,"CHN041010081"
"1398","627","82",,"长葛市",,"CHN041010082"
"1399","628","2",,"源汇区",,"CHN041011002"
"1400","628","3",,"郾城区",,"CHN041011003"
"1401","628","4",,"召陵区",,"CHN041011004"
"1402","628","21",,"舞阳县",,"CHN041011021"
"1403","628","22",,"临颍县",,"CHN041011022"
"1404","629","2",,"湖滨区",,"CHN041012002"
"1405","629","21",,"渑池县",,"CHN041012021"
"1406","629","22",,"陕　县",,"CHN041012022"
"1407","629","24",,"卢氏县",,"CHN041012024"
"1408","629","81",,"义马市",,"CHN041012081"
"1409","629","82",,"灵宝市",,"CHN041012082"
"1410","630","2",,"宛城区",,"CHN041013002"
"1411","630","3",,"卧龙区",,"CHN041013003"
"1412","630","21",,"南召县",,"CHN041013021"
"1413","630","22",,"方城县",,"CHN041013022"
"1414","630","23",,"西峡县",,"CHN041013023"
"1415","630","24",,"镇平县",,"CHN041013024"
"1416","630","25",,"内乡县",,"CHN041013025"
"1417","630","26",,"淅川县",,"CHN041013026"
"1418","630","27",,"社旗县",,"CHN041013027"
"1419","630","28",,"唐河县",,"CHN041013028"
"1420","630","29",,"新野县",,"CHN041013029"
"1421","630","30",,"桐柏县",,"CHN041013030"
"1422","630","81",,"邓州市",,"CHN041013081"
"1423","631","2",,"梁园区",,"CHN041014002"
"1424","631","3",,"睢阳区",,"CHN041014003"
"1425","631","21",,"民权县",,"CHN041014021"
"1426","631","22",,"睢　县",,"CHN041014022"
"1427","631","23",,"宁陵县",,"CHN041014023"
"1428","631","24",,"柘城县",,"CHN041014024"
"1429","631","25",,"虞城县",,"CHN041014025"
"1430","631","26",,"夏邑县",,"CHN041014026"
"1431","631","81",,"永城市",,"CHN041014081"
"1432","632","2",,"浉河区",,"CHN041015002"
"1433","632","3",,"平桥区",,"CHN041015003"
"1434","632","21",,"罗山县",,"CHN041015021"
"1435","632","22",,"光山县",,"CHN041015022"
"1436","632","23",,"新　县",,"CHN041015023"
"1437","632","24",,"商城县",,"CHN041015024"
"1438","632","25",,"固始县",,"CHN041015025"
"1439","632","26",,"潢川县",,"CHN041015026"
"1440","632","27",,"淮滨县",,"CHN041015027"
"1441","632","28",,"息　县",,"CHN041015028"
"1442","633","2",,"川汇区",,"CHN041016002"
"1443","633","21",,"扶沟县",,"CHN041016021"
"1444","633","22",,"西华县",,"CHN041016022"
"1445","633","23",,"商水县",,"CHN041016023"
"1446","633","24",,"沈丘县",,"CHN041016024"
"1447","633","25",,"郸城县",,"CHN041016025"
"1448","633","26",,"淮阳县",,"CHN041016026"
"1449","633","27",,"太康县",,"CHN041016027"
"1450","633","28",,"鹿邑县",,"CHN041016028"
"1451","633","81",,"项城市",,"CHN041016081"
"1452","634","2",,"驿城区",,"CHN041017002"
"1453","634","21",,"西平县",,"CHN041017021"
"1454","634","22",,"上蔡县",,"CHN041017022"
"1455","634","23",,"平舆县",,"CHN041017023"
"1456","634","24",,"正阳县",,"CHN041017024"
"1457","634","25",,"确山县",,"CHN041017025"
"1458","634","26",,"泌阳县",,"CHN041017026"
"1459","634","27",,"汝南县",,"CHN041017027"
"1460","634","28",,"遂平县",,"CHN041017028"
"1461","634","29",,"新蔡县",,"CHN041017029"
"1462","636","2",,"江岸区",,"CHN042001002"
"1463","636","3",,"江汉区",,"CHN042001003"
"1464","636","4",,"硚口区",,"CHN042001004"
"1465","636","5",,"汉阳区",,"CHN042001005"
"1466","636","6",,"武昌区",,"CHN042001006"
"1467","636","7",,"青山区",,"CHN042001007"
"1468","636","11",,"洪山区",,"CHN042001011"
"1469","636","12",,"东西湖区",,"CHN042001012"
"1470","636","13",,"汉南区",,"CHN042001013"
"1471","636","14",,"蔡甸区",,"CHN042001014"
"1472","636","15",,"江夏区",,"CHN042001015"
"1473","636","16",,"黄陂区",,"CHN042001016"
"1474","636","17",,"新洲区",,"CHN042001017"
"1475","637","2",,"黄石港区",,"CHN042002002"
"1476","637","3",,"西塞山区",,"CHN042002003"
"1477","637","4",,"下陆区",,"CHN042002004"
"1478","637","5",,"铁山区",,"CHN042002005"
"1479","637","22",,"阳新县",,"CHN042002022"
"1480","637","81",,"大冶市",,"CHN042002081"
"1481","638","2",,"茅箭区",,"CHN042003002"
"1482","638","3",,"张湾区",,"CHN042003003"
"1483","638","21",,"郧　县",,"CHN042003021"
"1484","638","22",,"郧西县",,"CHN042003022"
"1485","638","23",,"竹山县",,"CHN042003023"
"1486","638","24",,"竹溪县",,"CHN042003024"
"1487","638","25",,"房　县",,"CHN042003025"
"1488","638","81",,"丹江口市",,"CHN042003081"
"1489","639","2",,"西陵区",,"CHN042005002"
"1490","639","3",,"伍家岗区",,"CHN042005003"
"1491","639","4",,"点军区",,"CHN042005004"
"1492","639","5",,"猇亭区",,"CHN042005005"
"1493","639","6",,"夷陵区",,"CHN042005006"
"1494","639","25",,"远安县",,"CHN042005025"
"1495","639","26",,"兴山县",,"CHN042005026"
"1496","639","27",,"秭归县",,"CHN042005027"
"1497","639","28",,"长阳土家族自治县",,"CHN042005028"
"1498","639","29",,"五峰土家族自治县",,"CHN042005029"
"1499","639","81",,"宜都市",,"CHN042005081"
"1500","639","82",,"当阳市",,"CHN042005082"
"1501","639","83",,"枝江市",,"CHN042005083"
"1502","640","2",,"襄城区",,"CHN042006002"
"1503","640","6",,"樊城区",,"CHN042006006"
"1504","640","7",,"襄州区",,"CHN042006007"
"1505","640","24",,"南漳县",,"CHN042006024"
"1506","640","25",,"谷城县",,"CHN042006025"
"1507","640","26",,"保康县",,"CHN042006026"
"1508","640","82",,"老河口市",,"CHN042006082"
"1509","640","83",,"枣阳市",,"CHN042006083"
"1510","640","84",,"宜城市",,"CHN042006084"
"1511","641","2",,"梁子湖区",,"CHN042007002"
"1512","641","3",,"华容区",,"CHN042007003"
"1513","641","4",,"鄂城区",,"CHN042007004"
"1514","642","2",,"东宝区",,"CHN042008002"
"1515","642","4",,"掇刀区",,"CHN042008004"
"1516","642","21",,"京山县",,"CHN042008021"
"1517","642","22",,"沙洋县",,"CHN042008022"
"1518","642","81",,"钟祥市",,"CHN042008081"
"1519","643","2",,"孝南区",,"CHN042009002"
"1520","643","21",,"孝昌县",,"CHN042009021"
"1521","643","22",,"大悟县",,"CHN042009022"
"1522","643","23",,"云梦县",,"CHN042009023"
"1523","643","81",,"应城市",,"CHN042009081"
"1524","643","82",,"安陆市",,"CHN042009082"
"1525","643","84",,"汉川市",,"CHN042009084"
"1526","644","2",,"沙市区",,"CHN042010002"
"1527","644","3",,"荆州区",,"CHN042010003"
"1528","644","22",,"公安县",,"CHN042010022"
"1529","644","23",,"监利县",,"CHN042010023"
"1530","644","24",,"江陵县",,"CHN042010024"
"1531","644","81",,"石首市",,"CHN042010081"
"1532","644","83",,"洪湖市",,"CHN042010083"
"1533","644","87",,"松滋市",,"CHN042010087"
"1534","645","2",,"黄州区",,"CHN042011002"
"1535","645","21",,"团风县",,"CHN042011021"
"1536","645","22",,"红安县",,"CHN042011022"
"1537","645","23",,"罗田县",,"CHN042011023"
"1538","645","24",,"英山县",,"CHN042011024"
"1539","645","25",,"浠水县",,"CHN042011025"
"1540","645","26",,"蕲春县",,"CHN042011026"
"1541","645","27",,"黄梅县",,"CHN042011027"
"1542","645","81",,"麻城市",,"CHN042011081"
"1543","645","82",,"武穴市",,"CHN042011082"
"1544","646","2",,"咸安区",,"CHN042012002"
"1545","646","21",,"嘉鱼县",,"CHN042012021"
"1546","646","22",,"通城县",,"CHN042012022"
"1547","646","23",,"崇阳县",,"CHN042012023"
"1548","646","24",,"通山县",,"CHN042012024"
"1549","646","81",,"赤壁市",,"CHN042012081"
"1550","647","2",,"曾都区",,"CHN042013002"
"1551","647","21",,"随县",,"CHN042013021"
"1552","647","81",,"广水市",,"CHN042013081"
"1553","648","1",,"恩施市",,"CHN042028001"
"1554","648","2",,"利川市",,"CHN042028002"
"1555","648","22",,"建始县",,"CHN042028022"
"1556","648","23",,"巴东县",,"CHN042028023"
"1557","648","25",,"宣恩县",,"CHN042028025"
"1558","648","26",,"咸丰县",,"CHN042028026"
"1559","648","27",,"来凤县",,"CHN042028027"
"1560","648","28",,"鹤峰县",,"CHN042028028"
"1561","653","2",,"芙蓉区",,"CHN043001002"
"1562","653","3",,"天心区",,"CHN043001003"
"1563","653","4",,"岳麓区",,"CHN043001004"
"1564","653","5",,"开福区",,"CHN043001005"
"1565","653","11",,"雨花区",,"CHN043001011"
"1566","653","21",,"长沙县",,"CHN043001021"
"1567","653","22",,"望城区",,"CHN043001022"
"1568","653","24",,"宁乡县",,"CHN043001024"
"1569","653","81",,"浏阳市",,"CHN043001081"
"1570","654","2",,"荷塘区",,"CHN043002002"
"1571","654","3",,"芦淞区",,"CHN043002003"
"1572","654","4",,"石峰区",,"CHN043002004"
"1573","654","11",,"天元区",,"CHN043002011"
"1574","654","21",,"株洲县",,"CHN043002021"
"1575","654","23",,"攸　县",,"CHN043002023"
"1576","654","24",,"茶陵县",,"CHN043002024"
"1577","654","25",,"炎陵县",,"CHN043002025"
"1578","654","81",,"醴陵市",,"CHN043002081"
"1579","655","2",,"雨湖区",,"CHN043003002"
"1580","655","4",,"岳塘区",,"CHN043003004"
"1581","655","21",,"湘潭县",,"CHN043003021"
"1582","655","81",,"湘乡市",,"CHN043003081"
"1583","655","82",,"韶山市",,"CHN043003082"
"1584","656","5",,"珠晖区",,"CHN043004005"
"1585","656","6",,"雁峰区",,"CHN043004006"
"1586","656","7",,"石鼓区",,"CHN043004007"
"1587","656","8",,"蒸湘区",,"CHN043004008"
"1588","656","12",,"南岳区",,"CHN043004012"
"1589","656","21",,"衡阳县",,"CHN043004021"
"1590","656","22",,"衡南县",,"CHN043004022"
"1591","656","23",,"衡山县",,"CHN043004023"
"1592","656","24",,"衡东县",,"CHN043004024"
"1593","656","26",,"祁东县",,"CHN043004026"
"1594","656","81",,"耒阳市",,"CHN043004081"
"1595","656","82",,"常宁市",,"CHN043004082"
"1596","657","2",,"双清区",,"CHN043005002"
"1597","657","3",,"大祥区",,"CHN043005003"
"1598","657","11",,"北塔区",,"CHN043005011"
"1599","657","21",,"邵东县",,"CHN043005021"
"1600","657","22",,"新邵县",,"CHN043005022"
"1601","657","23",,"邵阳县",,"CHN043005023"
"1602","657","24",,"隆回县",,"CHN043005024"
"1603","657","25",,"洞口县",,"CHN043005025"
"1604","657","27",,"绥宁县",,"CHN043005027"
"1605","657","28",,"新宁县",,"CHN043005028"
"1606","657","29",,"城步苗族自治县",,"CHN043005029"
"1607","657","81",,"武冈市",,"CHN043005081"
"1608","658","2",,"岳阳楼区",,"CHN043006002"
"1609","658","3",,"云溪区",,"CHN043006003"
"1610","658","11",,"君山区",,"CHN043006011"
"1611","658","21",,"岳阳县",,"CHN043006021"
"1612","658","23",,"华容县",,"CHN043006023"
"1613","658","24",,"湘阴县",,"CHN043006024"
"1614","658","26",,"平江县",,"CHN043006026"
"1615","658","81",,"汨罗市",,"CHN043006081"
"1616","658","82",,"临湘市",,"CHN043006082"
"1617","659","2",,"武陵区",,"CHN043007002"
"1618","659","3",,"鼎城区",,"CHN043007003"
"1619","659","21",,"安乡县",,"CHN043007021"
"1620","659","22",,"汉寿县",,"CHN043007022"
"1621","659","23",,"澧　县",,"CHN043007023"
"1622","659","24",,"临澧县",,"CHN043007024"
"1623","659","25",,"桃源县",,"CHN043007025"
"1624","659","26",,"石门县",,"CHN043007026"
"1625","659","81",,"津市市",,"CHN043007081"
"1626","660","2",,"永定区",,"CHN043008002"
"1627","660","11",,"武陵源区",,"CHN043008011"
"1628","660","21",,"慈利县",,"CHN043008021"
"1629","660","22",,"桑植县",,"CHN043008022"
"1630","661","2",,"资阳区",,"CHN043009002"
"1631","661","3",,"赫山区",,"CHN043009003"
"1632","661","21",,"南　县",,"CHN043009021"
"1633","661","22",,"桃江县",,"CHN043009022"
"1634","661","23",,"安化县",,"CHN043009023"
"1635","661","81",,"沅江市",,"CHN043009081"
"1636","662","2",,"北湖区",,"CHN043010002"
"1637","662","3",,"苏仙区",,"CHN043010003"
"1638","662","21",,"桂阳县",,"CHN043010021"
"1639","662","22",,"宜章县",,"CHN043010022"
"1640","662","23",,"永兴县",,"CHN043010023"
"1641","662","24",,"嘉禾县",,"CHN043010024"
"1642","662","25",,"临武县",,"CHN043010025"
"1643","662","26",,"汝城县",,"CHN043010026"
"1644","662","27",,"桂东县",,"CHN043010027"
"1645","662","28",,"安仁县",,"CHN043010028"
"1646","662","81",,"资兴市",,"CHN043010081"
"1647","663","2",,"零陵区",,"CHN043011002"
"1648","663","3",,"冷水滩区",,"CHN043011003"
"1649","663","21",,"祁阳县",,"CHN043011021"
"1650","663","22",,"东安县",,"CHN043011022"
"1651","663","23",,"双牌县",,"CHN043011023"
"1652","663","24",,"道　县",,"CHN043011024"
"1653","663","25",,"江永县",,"CHN043011025"
"1654","663","26",,"宁远县",,"CHN043011026"
"1655","663","27",,"蓝山县",,"CHN043011027"
"1656","663","28",,"新田县",,"CHN043011028"
"1657","663","29",,"江华瑶族自治县",,"CHN043011029"
"1658","664","2",,"鹤城区",,"CHN043012002"
"1659","664","21",,"中方县",,"CHN043012021"
"1660","664","22",,"沅陵县",,"CHN043012022"
"1661","664","23",,"辰溪县",,"CHN043012023"
"1662","664","24",,"溆浦县",,"CHN043012024"
"1663","664","25",,"会同县",,"CHN043012025"
"1664","664","26",,"麻阳苗族自治县",,"CHN043012026"
"1665","664","27",,"新晃侗族自治县",,"CHN043012027"
"1666","664","28",,"芷江侗族自治县",,"CHN043012028"
"1667","664","29",,"靖州苗族侗族自治县",,"CHN043012029"
"1668","664","30",,"通道侗族自治县",,"CHN043012030"
"1669","664","81",,"洪江市",,"CHN043012081"
"1670","665","2",,"娄星区",,"CHN043013002"
"1671","665","21",,"双峰县",,"CHN043013021"
"1672","665","22",,"新化县",,"CHN043013022"
"1673","665","81",,"冷水江市",,"CHN043013081"
"1674","665","82",,"涟源市",,"CHN043013082"
"1675","666","1",,"吉首市",,"CHN043031001"
"1676","666","22",,"泸溪县",,"CHN043031022"
"1677","666","23",,"凤凰县",,"CHN043031023"
"1678","666","24",,"花垣县",,"CHN043031024"
"1679","666","25",,"保靖县",,"CHN043031025"
"1680","666","26",,"古丈县",,"CHN043031026"
"1681","666","27",,"永顺县",,"CHN043031027"
"1682","666","30",,"龙山县",,"CHN043031030"
"1683","667","3",,"荔湾区",,"CHN044001003"
"1684","667","4",,"越秀区",,"CHN044001004"
"1685","667","5",,"海珠区",,"CHN044001005"
"1686","667","6",,"天河区",,"CHN044001006"
"1687","667","11",,"白云区",,"CHN044001011"
"1688","667","12",,"黄埔区",,"CHN044001012"
"1689","667","13",,"番禺区",,"CHN044001013"
"1690","667","14",,"花都区",,"CHN044001014"
"1691","667","15",,"南沙区",,"CHN044001015"
"1692","667","16",,"萝岗区",,"CHN044001016"
"1693","667","83",,"增城市",,"CHN044001083"
"1694","667","84",,"从化市",,"CHN044001084"
"1695","668","3",,"武江区",,"CHN044002003"
"1696","668","4",,"浈江区",,"CHN044002004"
